# w1 <TAB> w2 <TAB> count — from the Dhivehi Wikipedia dump.
ކިޔަވައި	ދެއްވި	8
ތަކުރުފާނު	ގެ	8
ވަރަށް	ރީތިކޮށް	8
ބުރަ	މަސައްކަތް	8
އަކީ	އާންމު	8
އުނދަގޫ	ކަމެކެވެ	8
ދިގުމިނަކީ	އިންޗި	8
ކިޔައި	އުޅުނު	8
ތަފާތު	މައުޟޫޢުތަކަށް	8
ކަމުގެ	މަގާމުގައި	8
އިބްރާހީމް	އެވެ	8
ދިވެހިރާއްޖޭގެ	އަޑުން	8
އަދި	މިނިސްޓަރ	8
އިރުޝާދުގެ	ދަށުން	8
ކުރެއްވި	މަސައްކަތްޕުޅުތައް	8
ހަނދާންކޮށްލަން	ޖެހެއެވެ	8
ބޭފުޅެކެވެ	ވަނަ	8
ދިވެހިބަހާއި	އަދަބިއްޔާތުގެ	8
ދިނުމުގެ	އިނާމު	8
ޙަމަލާއާ	ގުޅިގެން	8
ދިވެހި	ޤައުމަށާއި	8
ވެސް	ވަނަ	8
ކުރިއެވެ	ނަމަވެސް	8
ފެށިފައިވަނީ	ވަނަ	8
އިރުމަތީ	އެފްރިކާއަށް	8
ދުވަސްކޮޅެއް	ފަހުން	8
އިބުނު	ބަޠޫޠާގެ	8
މަސައްކަތް	ކުރުމުގެ	8
ދެން	ހުރި	8
އޭގެ	ދެ	8
ވެސް	އެހެން	8
އިބްނި	ބަޠޫޠާ	8
ހިންގަމުން	އައި	8
މަދު	ފަހަރަކު	8
ފާހަނގަ	ކޮށްލެވޭ	8
އެސް	އޭ	8
ސެޕްޓެމްބަރު	ން	8
ގައި	ވާ	8
ހިމެނިގެން	ވެއެވެ	8
ކާމިޔާބު	އެއް	8
ކޮށްފައެއް	ނުވެއެވެ	8
ތާރީޚެއް	އޮތް	8
ފޮރިން	އެފެއާޒް	8
ދިޔައެވެ	ނަމަވެސް	8
ގާނޫނު	އަސާސީގެ	8
އެއް	ސަބަބަކީ	8
ފައިދާ	ހުރި	8
އޭރު	ރާއްޖޭގެ	8
ގަބޫލު	ކުރެވެއެވެ	8
ގޮތުގައި	ރާއްޖޭގައި	8
އަދި	އެއް	8
ފަޔާރ	ނޭޝަން	8
މިގޮތުން	ފުރަތަމަ	8
ތައްޔާރު	ކުރީ	8
ހުރި	ހަމައެކަނި	8
ކުރީ	ސަފުގައި	8
ތައްޔާރު	ކޮށްފައިވާ	8
މިއަދާ	ހަމައަށް	8
ޖެކް	ޖެކް	8
ބޮބް	އަށް	8
އާއިލާ	އާއި	8
ވެއެވެ	އެހެންކަމުން	8
އުފެދެއެވެ	އަދި	8
ވެސް	އޭގެ	8
ދެވަނަ	އަދި	8
އަދި	އެމީހުން	8
ކޮއްކޮ	އެވެ	8
ލިބިފައިވާ	ކާމިޔާބީތައް	8
ކައިރީގައި	ހުންނަ	8
ބައި	އަދި	8
ވަރަށް	ކުޅަދާނަ	8
ލެކްސް	ލޫތަރ	8
އާއި	ޖޯޖް	8
ރެކޯރޑް	ކުރީ	8
ކޮލެޖް	ލަންޑަން	8
ކުރަން	ބޭނުންވާ	8
މެދުގައި	އޮންނަ	8
ދިވެހި	އަދަބަށް	8
މުށި	ކުލައިގެ	8
އޮކްޓޫބަރު	މަހުގެ	8
ޚަދީޖާ	މޫސާ	8
ދެ	އަންހެން	8
ޙާޞިލުކުރެއްވުމަށް	ފަހު	8
މިޞްރަށް	ވަޑައިގެން	8
ތަޢުލީމު	ޙާޞިލުކުރައްވައިފައެވެ	8
އަޙްމަދު	ޒަކީ	8
ފަހު	އެނބުރި	8
އދ	އަށް	8
އިންތިޚާބު	ވަނަ	8
ޤާނޫނުއަސާސީގެ	ދަށުން	8
ފުރަތަމަ	ރިޔާސީ	8
އޭރު	ވެސް	8
ސުޕްރީމް	ކޯޓުން	8
އިބްރާހީމް	ޑރ	8
ގައި	އެ	8
ފެށުނު	އިރު	8
ދުވަހުއެވެ	އެއީ	8
އަހަރުގެ	ފެބުރުވަރީ	8
ތަޢުލީމު	ދޭ	8
ބޮޑު	އިސްކަމެއް	8
މޭ	މަހުގެ	8
ކުރިމަތިވި	ޢުދުވާނީ	8
ފަހުން	އައި	8
ތެރޭގައި	ގައި	8
މޭ	ގައި	8
އާއި	ހުރި	8
އަޅާފައި	ހުންނަ	8
އެދުމުގެ	މަތިން	8
އަހަރު	އައްޑޫ	8
ފަސް	ތަނބު	8
ބަލީގެ	ޢަލާމާތްތައް	8
މާތް	ވަޙީ	8
އިސްލާމީ	ޝަރީޢަތުގައި	8
ހިމެނޭ	މުހިއްމު	8
ޢަބްދު	ޖަލާލުއްދީން	8
ވިއެވެ	އަދި	8
ގދ	ތިނަދޫ	8
މާޗް	ގައި	8
ހެއްދެވިއެވެ	އަދި	8
ފަދަ	ގޮތަކަށެވެ	8
ދުށް	އެންމެ	8
ބޮޑު	އެންމެ	8
އައްސުލްޠާން	މުޡައްފަރު	8
އުތުރުގައި	އޮންނަ	8
ދިގު	މުއްދަތެއް	8
އަލްއުސްތާޛު	ޙުސައިން	8
މިރަށުގެ	ރައްޔިތުންނަށް	8
އިތުރުން	އާމްދަނީ	8
ގައެވެ	މީގެ	8
ން	ރޭގަނޑު	8
މިއީ	ތަފާތު	8
އޭގެ	ބޭރުން	8
ތިބޭ	މީހުންގެ	8
ފަހު	ފުރަތަމަ	8
ޓީވީ	މޯލްޑިވްސް	8
މުދައްރިސެއްގެ	ގޮތުން	8
އެއަށްފަހު	ދެން	8
ފ	އ	8
ތ	މ	8
ޢަބުދުއް	ލަތީފް	8
ކޯސް	ފުރިހަމަ	8
އަލްފާޟިލް	ޙަސަން	8
ދިޔައީ	އޭނާގެ	8
ޢަބުދު	ނަޞީރު	8
ޢަބުދުލް	ޣަނީ	8
ނިލަންދޫ	އަކީ	8
މިރަށުގެ	ރައްޔިތުންގެ	8
ގިނަ	ބަޔަކަށް	8
މައިގަނޑު	އެއް	8
އޮވެއެވެ	އަދި	8
ބޮޑު	ކަންނެލީގެ	8
އެއްދުވަހުން	އަނެއްދުވަހަށް	8
ވަނައަހަރުން	ފެށިގެން	8
އޮފީސް	ހިންގާ	8
ގައި	މިނިސްޓަރ	8
މާބަނޑު	މީހުން	8
ދިވެހި	ބޭސްވެރިކަމުގެ	8
ދިވެހި	ބޭހުގެ	8
ގައި	އޮންނަ	8
ފުރަތަމަ	ބިނާކުރެވުނު	8
ޕޮލިސް	ސްޓޭޝަން	8
ވެސް	ހިމެނޭ	8
ދުނިޔޭގެ	އަޖައިބުގެ	8
ކޮންމެ	ފަރާތެއްގެ	8
ހުރެއެވެ	ކޮންމެ	8
ކުރެއްވި	ވަނަ	8
ބިނާކުރަން	ފެށުނީ	8
ބިނާކުރުމަށް	އަހަރު	8
ބެހޭ	އިތުރު	8
މިއަށް	ކިޔަނީ	8
އިންޗި	ހުރެއެވެ	8
މިއީ	އެހާ	8
ދަށްބަނޑުގައި	ރިހުން	8
މިކަމުން	ސަލާމަތްވުމަށް	8
ހޯރމޯންގެ	މިންވަރު	8
ބޭނުންކުރުމަކީ	ވެސް	8
ލޭމަދުވުމުގެ	މައްސަލަ	8
ކަންތައްތައް	ކުރިމަތިވުމަކީ	8
ހޯރމޯންގެ	ސަބަބުން	8
ނުވަތަ	ތަށި	8
ކޮންމެ	ދުވަހެއްގެ	8
ހުންނަ	ލޭނާރުތައް	8
ތެރޭގައެވެ	ނަމަވެސް	8
މިއީ	ހަށިގަނޑުގެ	8
އެއްވެސް	ބާވަތެއްގެ	8
ކުޑަދަރިފުޅުގެ	ހަށިގަނޑަށް	8
މައިމީހާގެ	ހަށިގަނޑުގައި	8
މިގޮތަށް	ދިމާވެއްޖެނަމަ	8
ކުރިމަތިވެއްޖެ	ނަމަ	8
އަންހެނުންނަށް	މިމައްސަލަ	8
ހަދައިފައި	ހުންނަ	8
ނަމަވެސް	މިގޮތަށް	8
އާންމުކޮށް	ބޭނުންކުރާ	8
ބައްޔެކެވެ	މިބައްޔަށް	8
އަދި	މާބަނޑު	8
ފަރާތުން	ބޭރުވާ	8
ގްލައިކޯ	ޕްރޮޓީން	8
ދެއެވެ	އެއަށްފަހު	8
ހޮނޑުލުން	ބޭރަށް	8
ޖެހޭ	ކެންސަރުގެ	8
ކަމަށެވެ	ނަމަވެސް	8
ހަށިގަނޑުގައި	ހަކަތަ	8
އެކުލެވޭ	ބާވަތްތައް	8
މާއްދާއެކެވެ	ހަމަމިހެން	8
ދެބާވަތެއް	ހުރެއެވެ	8
ޕްރޮޓީން	އެކެވެ	8
އަންހެނާގެ	ހަށިގަނޑަށް	8
ބައިތަކަށް	އޮކްސިޖަން	8
ދަގަނޑު	ހިމެނޭ	8
ކެލްސިއަމް	އެކުލެވޭ	8
ހެދުމުގެ	ތެރޭގައި	8
ބަލިވެއިނުން	ވިހަވުން	8
ވަނަ	ހަފްތާގެ	8
ވިހަވުން	ކުރިމަތިވަނީ	8
ވެސް	މިމައްސަލަ	8
ހަދަން	ޖެހެއެވެ	8
ޑޮކްޓަރަށް	ދައްކައި	8
ބަރުދަން	އިތުރުވުން	8
ގޮތުން	މިރަށުގެ	8
އަދި	ގްރޭޑް	8
އަލްފާޟިލް	އަޙްމަދު	8
ހާސް	އަހަރު	8
ހެންގިންގ	ގާރޑްން	8
އަދި	ފެން	8
އަދި	އެކަލޭގެފާނު	8
މާތް	ނަބިއްޔާ	8
އެންމެ	މާތް	8
މަސައްކަތް	ކުރައްވާ	8
މާނައީ	އޭ	8
ކަމަށެވެ	މި	8
ގިނަ	ވަގުތު	8
ގެ	އަމުރުފުޅަށް	8
އެ	ޤައުމު	8
ވަނީ	ކީރިތި	8
ބޭކަލެކެވެ	އެ	8
އެކި	ކަހަލަ	8
އިހު	ޒަމާނުގައި	8
ލިބިލެއްވި	އެވެ	8
އެއްވެސް	ފަރާތަކަށް	8
ދެމެދުގެ	މުއްދަތެއް	8
އެހެން	ފަރާތަކަށް	8
މިވަނަ	އަހަރުގެ	8
މުޙައްމަދުގެފާނު	އުފަންވެވަޑައިގަތީ	8
ކޮންމެ	މީހަކުވެސް	8
އުފެދުނު	ފުރަތަމަ	8
ނަޒަރަކުން	ބަލާއިރު	8
އަނެއް	ބަޔަކު	8
ތާރީޚު	ފެށިފައިވަނީ	8
ވިޔަސް	އެ	8
އެކަލޭގެފާނަކީ	ގެ	8
ތެރެއިން	ބަޔަކު	8
ފަހެ	ހަމަކަށަވަރުން	8
އެހެނީ	އެއީ	8
ތައްޔާރު	ކުރެވުނު	8
ފަށުގައި	އޮންނަ	8
ވާގޮތަށް	އޮންނަ	8
ހުދު	ކުލައިގެ	8
ނަމަވެސް	އޭރު	8
އެންމެ	ކުރު	8
ކުރު	މުއްދަތަކަށް	8
ލިޔުންތަކުގައި	ވަނީ	8
އެހިނދު	އަބޫ	8
ތެރެއިން	ފުރަތަމަ	8
ކުރެއްވި	ބޭފުޅަކީ	8
ވަޑައިގެންފައި	ވެއެވެ	8
ކަންތައްތައް	ފާހަގަ	8
ވަޑައިގެންފި	އެވެ	8
އަހަރުގެ	ޖުމާދިލް	8
ޖުމާދިލް	އާޚިރާ	8
ތަރުޖަމާ	ކުރުމުގެ	8
ވަނަ	ޚަލީފާ	8
ކަމުގައި	ވަނީ	8
އަމިއްލަ	ނަފްސަށް	8
މަނާކުރެއްވި	އެވެ	8
މާނައީ	ހަމަކަށަވަރުން	8
ކުރެއްވިއެވެ	މާނައީ	8
މާތް	ކީރިތި	8
އެކިފަހަރު	މަތިން	8
ފެށިގެން	މައްޗަށް	8
ފެށުނީ	ފެބުރުއަރީ	8
މަސައްކަތް	ކޮށްފައި	8
ހެދުން	އަދި	8
ދުނިޔެ	ދޫކޮށް	8
އޭ	ކިޔެނީ	8
ޢިޞާމް	މުޙައްމަދު	8
ފާތިން	ޙަމީދު	8
ޢަބުދު	ސަޢީދު	8
ޙުސްނާ	ރާޒީ	8
އަޙުމަދު	ޝާފިޢު	8
ޢަލީ	ރިފާޢު	8
އަޙުމަދު	ޝަރީފް	8
ޢާއިޝަތު	ޝިހާމް	8
ކަޅުމަސް	ހިބަރު	8
ތުންގަނޑު	ހިބަރު	8
ކަޅުބިލަ	މަސް	8
ނަރުވާ	ފުޅަނގި	8
ކަނޑު	ގުރުވަ	8
ޖަމާލުއްދީން	ސުކޫލް	8
މިހާތަނަށް	ރިކޯޑް	8
އަދި	އާދަޔާ	8
ކިޔަނީ	ހަމަ	8
ދުވަސް	ކުރިން	8
އެއްވެސް	މީހަކު	8
ފަހަރާއި	ދެމެދުގެ	8
ވުރެ	ބޮޑެވެ	8
ވިލަސް	ސާމްޕްލިންގ	8
ބައްޔެއް	ހުރުން	8
މިއީ	އުފެދުމުގައި	8
ހުރުން	ނުވަތަ	8
އެކޭ	އެއްގޮތަށް	8
ނުވަތަ	ވެޖައިނާ	8
ދެނެގަތުމަށް	ހެދޭ	8
ޖެހިފައިވާ	މީހަކު	8
ބަލި	ގެ	8
ގުލުކޯޒުގެ	މިންވަރު	8
މެދުވެރިވާ	ސަބަބުތައް	8
ބަލީގެ	އުދަގޫ	8
ސުލްޠާން	ޢަބްދު	8
ސުލްޠާން	ޙާޖީ	8
ޢަލީ	ފަސްވަނަ	8
މުކައްރަމް	މުޙައްމަދު	8
ޖުމުހޫރިއްޔާ	އިޢުލާންކުރުން	8
ރަދުން	އަހަރުވާންދެން	8
އަހަރުވާންދެން	ދިވެހިރާއްޖޭގައި	8
އަވަހާރަ	ވުމުންނެވެ	8
އަކީ	ސުލްޠާން	8
އަހަރު	ވާންދެން	8
ނޫން	ކަމުގައި	8
ޙުސައިން	ދޮށިމޭނާ	8
ދަރިކަލުން	ޢަލީ	8
އެއީ	ހިޖުރީގޮތުން	8
ޒަވާޖީ	ޙަޔާތް	8
އަމީން	އަކީ	8
ގައެވެ	އެންމެ	8
ބޭބެ	އެވެ	8
ފާހަގަކުރެވޭ	ސިފަތައް	8
ދިވެހިންގެ	ތެރެއިން	8
އައްޝައިޚް	މަލިމް	8
ނާދީ	ތަމައްދުން	8
ކުރެއްވުން	ހިމެނެއެވެ	8
ފަރީދު	ދީދީގެ	8
އިސްވެ	ވަޑައިގަތްތާ	8
ތަކާއި	ގުޅިގެން	8
ފުރަތަމަ	އުފެދުނު	8
ސުކޫލް	އެވެ	8
ސުކޫލްގެ	ނަން	8
މިދުނިޔެ	ދޫކުރެއްވީ	8
ނޫރައްދީން	ބަންޑާރައިންގެ	8
އައްނަބީލް	އިބްރާހީމް	8
އުރުދޫ	އިގިރޭސި	8
ގައެވެ	ރިފަރެންސް	8
ނަސަބު	އައްސުލްޠާން	8
ނުވަތަ	ކުޑަ	8
ގެ	ދޮށީ	8
ގައެވެ	ބައެއް	8
ޙާޖީ	ޢިމާދުއްދީން	8
ރަސްކަމުގެ	ތަޚްތުގައި	8
ޢަބުދު	ޢިމާދުއްދީން	8
ކަޅުވަކަރު	މިސްކިތް	8
ވަޑައިގެންނެވި	ބޭފުޅެކެވެ	8
ފަނޑިޔާރު	މަނިކުފާނުގެ	8
އަރަބި	ބަހާއި	8
ބޮޑު	ބަނޑޭރި	8
ވަރަށް	ގަދަ	8
މަހާރަދުންނެވެ	ބައްޕާފުޅަކީ	8
ރަސްކަމަށް	އިސްވުން	8
އެވެ	ފުރިހަމަ	8
ޢަލީ	ރަންނަ	8
ހުންނެވި	މުޙައްމަދު	8
ޝަޢުބާން	މަހުގެ	8
އިބްރާހީމް	ރަދުން	8
މެއެވެ	ޤިސްމު	8
ނިއުޒިލޭންޑް	ގެ	8
ސަބަބުންނެވެ	އަދި	8
ލިބިގެން	ދިޔަ	8
ކަމާ	ބެހޭ	8
ހުންނަނީ	ފެހި	8
އޭ	އިން	8
އަށް	ކުރިމަތިވާ	8
މިނިވަން	ޤައުމެއްގެ	8
ފަހަރު	ރަސްކަމަށް	8
އަލްހިލާލީ	ގެ	8
އައްސުލްޠާން	ޙުސައިން	8
ދެވަނަ	ދައުރުގައި	8
ދައުރުގައި	މީލާދީން	8
ކަމުގައި	ހުންނެވީ	8
ނުވަތަ	ކަޅު	8
ޝަހީދު	ޢަލީ	8
ޢަލި	ރަސްގެފާނު	8
މީހުން	އައިސް	8
ތަކުރުފާނު	އަކީ	8
ޢަލީ	ޚަޠީބު	8
ޚަޠީބު	ތަކުރުފާނު	8
ފަތްތޫރަ	މެއި	8
ހ	ހ	8
ޝައްވާލު	މަހުގެ	8
ހ	މ	8
ފަތްތޫރަ	މާރޗް	8
އަކީ	ކީރިތި	8
ފުރަތަމަ	އިސްކަންދަރު	8
ބޭފުޅެކެވެ	މިއީ	8
ވަނަ	ދުވަހުގައެވެ	8
އަދި	މަދަނީ	8
ބަލާއިރު	ދުނިޔޭގައި	8
ބަރުލަމާނީ	ޑިމޮކްރަސީއެކެވެ	8
ރަޝިޔާ	އާއި	8
ހިސާބުތަކުން	ދައްކައެވެ	8
އިސްލާމް	ދީނާއި	8
ސައޫދީ	އަރަބިއްޔާގެ	8
މި	ޝަހަރު	8
ދުނިޔޭގެ	ބައެއް	8
ގަސް	ހެދެނީ	8
ދެމެދުގެ	އުސްމިނަކަށެވެ	8
ކާތަކެތި	ތައްޔާރު	8
ހުރެއެވެ	މިބުނި	8
އުދަގޫތައް	ކުޑަކުރުމަށް	8
ޕެސޯއެވެ	ނަން	8
ޒަމާނުގައި	މި	8
މިނަން	ނެގިފައިވަނީ	8
މިއީ	އެ	8
އަހަރުގައެވެ	މި	8
ފަދަ	ތަންތަނަށް	8
ޤައުމުތަކުގެ	ލިސްޓު	8
ނިސްބަތްވާ	ބިންބަންދު	8
ކިޔަމުން	އައި	8
ފަޤީރު	ޤައުމުތަކުގެ	8
މީހުންނަށް	ކިޔާ	8
އޮތީ	އެޓްލާންޓިކް	8
އަދިވާސީ	ދީންތަކަށް	8
ދިޔައެވެ	މީލާދީން	8
ދިރާސާ	ކުރައްވާ	8
ފަރަންސޭސި	ބަހާއި	8
މަތިވުމުގެ	ސަބަބުން	8
ވަކިން	ޚާއްޞަކޮށް	8
ފެށިގެން	މީލާދީން	8
ވަރަށް	ބާރަށް	8
ބަހަކީ	ސްޕެނިޝް	8
ބޮޑެތި	ގެއްލުންތަކެއް	8
ބުރުކީނާ	ފާސޯގެ	8
މީލާދީން	ހާ	8
ދެކުނު	ކޮރެއާއަކީ	8
ގައެވެ	އޭނާ	8
ބާރުގެ	ދަށުގައެވެ	8
ސަގާފަތު	ސަގާފަތަށް	8
ޔޫރަޕިއަން	ޔޫނިއަންގެ	8
އަދި	ޖަރުމަނު	8
ބުދަ	ދުވަހުއެވެ	8
ދޮށީ	އަންހެން	8
ހާރޫނު	ހާޖީ	8
އެއީ	ފިރިހެން	8
ބޭފުޅުންނެވެ	އެއީ	8
ހާރޫނުގެ	ފުތް	8
ސައީދު	ޤާސިމާއި	8
އިބްރާހިމަށް	ލިބިފައިވާ	8
ހައްވާ	ޤާސިމަށާއި	8
ޤާސިމަށާއި	ޢައްބާސް	8
ޢައްބާސް	ނޫހަށް	8
ނޫހަށް	ލިބިފައިވާ	8
ކާސިންހާޖީ	ގެ	8
ޚިލާފު	ކަމެކެވެ	8
އުޅުއްވި	އިރު	8
ތަރުޖަމާ	ކުރެއްވުމުގެ	8
ޕްރެޝަރު	މަތިވުން	8
އެއްވެސް	މީހެއްގެ	8
މާ	ހުންނަނީ	8
ފެހި	ކުލައިގައެވެ	8
ނުރައްކާތެރި	ކަމެކެވެ	8
ގަސްގަހާގެހި	ޤިސްމު	8
އީމާ	ޢަބްދު	8
ސަޢީދު	އާއި	8
އީހާ	ޢަބްދު	8
އޮފިސަރ	ކޯރ	8
ޕްރައިވެޓް	އިންޖިނިއަރިންގ	8
އޮފިސަރސް	ކޯސް	8
އަގުވަޒަން	ކުރުމުގެ	8
މާޗް	މަހުގެ	8
އެމްއެންޑީއެފް	ގެ	8
ފިލްމީ	މަސްރަހަށް	8
އަސްލަކަށް	ބަލައިގެން	8
ފިލްމުތަކުގެ	ތެރޭގައި	8
މޮޅު	ޑައިލޮގް	8
ދެރިޔާ	ފުރަތަމަ	8
އިޓާނަލް	ޕިކްޗާރސް	8
އައިލެންޑް	ރިސޯޓް	8
އަސްލަމް	ރަޝީދު	8
ރީކޯ	މޫސަ	8
އަދި	ޢަލީ	8
މިހިތުގެ	ވިންދަކީ	8
ވަގުތު	ފާއިތު	8
ފާއިތު	ނުވަނީސް	8
ނިމާލް	ނިމާލް	8
ހިތް	ރޮއްވާނުލާ	8
ފިލްމެއް	ޔޫއްޕެ	8
ޔޫއްޕެ	ޔޫއްޕެ	8
ޕްރޮޑަކްޝަން	އިން	8
ދަރާ	ރަޝީދު	8
ޝިފާއު	ޢަލީ	8
އެވޯޑްތައް	ބެސްޓް	8
ފާހަގަކުރެވެއެވެ	އަދި	8
އަކީ	އެމެރިކާގައި	8
ކަމެއްގެ	ގޮތުގައެވެ	8
ނެގުން	ފަދަ	8
ފަދަ	ކަންތައްތަކެވެ	8
އަކީ	ވައިރަސް	8
މިއީ	ހޫނު	8
ޖެހޭ	މިންވަރު	8
ހުން	ޑެންގީ	8
ބޮޑަށް	ބަނޑުގައި	8
ބަނޑުގައި	ރިއްސުން	8
ފެންނަ	އަލާމާތްތަކަކީ	8
ހަށިގަނޑަށް	ވާޞިލްވުމުންނެވެ	8
ފެންނަ	އަލާމާތްތަކުގެ	8
އެކަށީގެންވާ	ވަރަށްވުރެ	8
ހުން	ޖެހިފައިވާ	8
އިތުރަށް	ގޯސްވެގެން	8
ލޭހޮޅިތަކުގެ	ތެރޭގައި	8
ބަލީގެ	ކުރީކޮޅުގައި	8
ލޭހޮޅި	ތަކުން	8
ހިތުގެ	ބަލި	8
ލޭގެ	ގުރޫޕް	8
ފުރިހަމަ	ޞިއްޙަތެއްގައި	8
ބީ	އަދި	8
ވިޓަމިން	ބީގެ	8
އަދި	މައިބަދައިގެ	8
ކެންސަރު	ޖެހުމަށް	8
މިއީ	އިންސާނާގެ	8
ތަކެތި	ބޭރުވާ	8
އިސްތަށި	ފަޅައެވެ	8
ނުވަތަ	ފަލަ	8
ސެންޓި	މީޓަރެވެ	8
ފަރާތް	އިންނަނީ	8
ކުރިމަތިންނާއި	އަރިމަތިން	8
ވާޞިލްވެއެވެ	އަދި	8
އެނަޓަމިކަލް	ގޮތުން	8
އެއީ	ބޮޑު	8
ގޮހޮރުގެ	މައިގަނޑު	8
އަނބުރާ	ހަށިގަނޑަށް	8
އުނަގަނޑުގެ	ތިރީބައިގައިވާ	8
ޅިނދުގެ	އިލިއެކް	8
އިންނަ	ބަޔަށް	8
މިހެން	ކިޔައި	8
ސަރަހައްދު	އިން	8
އިން	ކަމަށްވުމާއި	8
އަދި	ސީކަމް	8
މިބައި	އޮންނާނީ	8
ގުޅޭކަން	ނުވަތަ	8
ގްރޭޓަރ	އޯމެންޓަމް	8
ތިރިއަށް	ގޮސް	8
ގޮހޮރު	އިންނަނީ	8
ވެއެވެ	މިމަސް	8
އެޕިތީލިއަލް	ސެލް	8
ފެށިފައި	އިންނާނީ	8
އެވްރެޖްގޮތެއްގައި	ހުންނަނީ	8
ދެމެދުގެ	މިންވަރެކެވެ	8
ނުވަތަ	ޖެޖޫނަމް	8
އަކީ	މައިދާ	8
ހުންނަނީ	ސެންޓި	8
އިންނަ	ބަޔެވެ	8
ހަޖަމުކުރުމުގެ	މަސައްކަތް	8
ކުޑަ	ގޮހޮރުގައި	8
ލިމްފަޓިކް	ނިޒާމް	8
ހުރެއެވެ	ކުޑަ	8
ތެތް	ދުލިފަށުގެ	8
ޖޫސް	ގައި	8
އެސިޑް	ނުވަތަ	8
މިޔޫކޯސަލް	ސެލް	8
ތަކުގެ	ބޭރު	8
ހިމެނެނީ	އަންނަނިވި	8
މިއީ	ބޮޑެތި	8
ތަކުގެ	މަސައްކަތް	8
ގުޅުންހުރި	މިހެންނެވެ	8
ގުޅިފައި	ހުންނަ	8
ޖެހިފައި	ހުންނަނީ	8
ދުލިފަށް	އިން	8
ހިމެނޭ	ގްލޭންޑް	8
ގެސްޓްރިކް	ނާރު	8
ހައިޑްރޯކްލޮރިކް	އެސިޑް	8
އެސިޑް	ގެ	8
އިން	އުފެދޭ	8
ހޯރމޯން	ދޫކުރުމަށް	8
އައިލެޓް	ސެލް	8
މިޓެސްޓް	ހެދުމަށް	8
ބޭރުކުރާ	މިންވަރު	8
އެވެ	މޭއޮންނަ	8
އާޓަރީ	އަދި	8
ހޮޅި	އިންނަނީ	8
ވަކިކޮށްދޭ	ހުރަހަކީ	8
ފުއްޕާމޭ	އަދި	8
ވާތް	ފަރާތުގައި	8
މަސް	އެވެ	8
ހުންނަނީ	މަޑު	8
ހިގާ	ހޮޅީގައި	8
ނުލައި	އޭގެ	8
ހޮޅި	ދުޅަވުން	8
އަކީ	ނޭވާލާ	8
ފެންނަ	އިންނަ	8
ހަށިގަނޑުގައި	ހިންގާ	8
އަދި	ވާތް	8
ނުވަތަ	ފުރަމޭގެ	8
އިންފީރިއާ	ވީނާ	8
ވާތް	ފަރާތުން	8
ވާޞިލްވެ	އެއަށްފަހު	8
ޖަރާސީމް	ތަކުގެ	8
އަށް	ބަދަލުވުން	8
ފަހުން	މިބުނި	8
ބޭނުންވާ	ބައެއް	8
އަކީ	ކަށީގެ	8
ފުރަމޭ	ފޭލްވުން	8
މިންވަރު	ހުރިނެތްގޮތް	8
ލިޓަރެއްގައި	ޔުނިޓާއި	8
ޔުނިޓާއި	ދެމެދުގެ	8
އަލްކަލައިން	ފޮސްފަޓޭސް	8
ޑެސިލިޓަރެއްގައި	ގްރާމްގެ	8
ތެރޭގައި	ދެ	8
ފެޓްގެ	ތެރޭގައި	8
ހަށިގަނޑުން	ބޭރުކުރުން	8
މައި	ކެލިކްސް	8
ގުރުދާ	ޕެޕިލާ	8
ހުންނަނީ	ގުރުދާގެ	8
ކެލިކްސް	ތަކަށް	8
ދިރާސާ	ތަކުން	8
ވައިކޮތަޅު	ހެދުން	8
ޚިލާފަށް	ގިނައިން	8
އަދި	ހިތް	8
ގްރީކް	ބަހުން	8
އަދި	ދާއިމީ	8
ނަމަ	އޭގެ	8
ކުރުމުގެ	ސަބަބުން	8
މައްސަލައެއް	ހުރިތޯ	8
ގަޑިއިރާއި	ދެމެދުގެ	8
ބޭރުން	ލެވިފައިވާ	8
ޕްލާޒްމާ	ސެލް	8
ފަޅައިގެން	ދިއުން	8
ހިތް	ބެހިފައިވާ	8
އަށް	ފޮނުވާލައެވެ	8
ފުއްޕާމޭ	އިން	8
ފެތުރިގެން	ދެއެވެ	8
އެއްގެ	ބައްޓަމަށް	8
ސިސްޓިކް	ޑަކްޓް	8
ވެސް	ހުރެދާނެއެވެ	8
އަދި	އެންޑަކްރިން	8
ތަބީޢީ	ގޮތުން	8
ޖެހިފައި	އިންނާނީ	8
ވައްތަރުގެ	ސެލް	8
މަސައްކަތް	ފުރިހަމަ	8
މައިގަނޑު	ދެބައެއްގެ	8
ދެބައެއްގެ	މައްޗަށެވެ	8
އެހީގައި	ހީވާގިވެ	8
ތައް	އުފެއްދުމަށް	8
ޕެންކްރީއެޓިކް	ޑަކްޓް	8
ނުވަތަ	ހަރު	8
ބޮޑުވެގެން	ދެއެވެ	8
ދިއުމުގެ	ސަބަބުން	8
އާޓްސް	އިން	8
ރައީސް	ނަޝީދު	8
ޖަމީލް	އަކީ	8
އިބްތިދާއީ	ތަޢުލީމް	8
ނޮވެމްބަރު	މިނިސްޓަރ	8
މަގާމުގައި	ހުންނަވައިގެން	8
ދައުލަތަށާއި	ދިވެހި	8
ބޭފުޅެކެވެ	ސަރުކާރުގެ	8
އެ	ބޯޑުގެ	8
ދައުލަތަށާއި	ރައްޔިތުންނަށް	8
ޑރ	މަޙްމޫދު	8
އޮފް	އާރޓްސް	8
